variant_id,seed,selected_partner,selection_count,mean_payoff,mean_q_pi_entropy,mean_selected_partner_beta,total_choices,selection_rate
global_beta,65,0,33,9.212121212121213,8.88438684919502,1.2222714686519989,200,0.165
global_beta,65,1,83,9.46987951807229,8.920040441983074,1.4937746122281286,200,0.415
global_beta,65,2,28,9.232142857142858,8.710126426185719,1.1610381064965984,200,0.14
global_beta,65,3,56,9.196428571428571,8.788950598315587,1.3347136351057112,200,0.28
global_beta,66,0,65,10.146153846153846,8.538473985415838,1.1115832756126254,200,0.325
global_beta,66,1,67,9.611940298507463,8.855018337350709,1.3585996773148967,200,0.335
global_beta,66,2,26,8.692307692307692,8.760310956323591,1.3023609666052087,200,0.13
global_beta,66,3,42,9.333333333333334,8.848618732147987,1.2951813192990311,200,0.21
global_beta,67,0,41,9.463414634146341,8.973691420677364,1.1988354684630285,200,0.205
global_beta,67,1,50,9.62,8.880518432984417,1.167542370665308,200,0.25
global_beta,67,2,76,9.802631578947368,8.814223213936467,1.205334310106892,200,0.38
global_beta,67,3,33,8.848484848484848,8.945687239386167,1.2486405375211145,200,0.165
global_beta,68,0,62,9.096774193548388,8.762563235948567,1.3680385384718778,200,0.31
global_beta,68,1,60,9.366666666666667,8.840902155440693,1.369779939417623,200,0.3
global_beta,68,2,29,8.89655172413793,8.439655119928892,0.9263172768895549,200,0.145
global_beta,68,3,49,9.244897959183673,8.723096631054283,1.4059102400838592,200,0.245
global_beta,69,0,65,9.423076923076923,8.61386594871451,1.1719492568931713,200,0.325
global_beta,69,1,57,9.298245614035087,8.839329878537566,1.3197698973145062,200,0.285
global_beta,69,2,28,8.928571428571429,8.286958847524945,0.8681817748228354,200,0.14
global_beta,69,3,50,9.1,8.698204795500546,1.2058818982204447,200,0.25
global_beta,70,0,109,9.431192660550458,8.91209681282905,1.4321193511575228,200,0.545
global_beta,70,1,40,9.05,8.85982905207316,1.4038972694422065,200,0.2
global_beta,70,2,19,8.31578947368421,8.800918302718413,1.0565338889345335,200,0.095
global_beta,70,3,32,8.71875,8.924049773461121,1.3580408891873281,200,0.16
global_beta,71,0,67,9.223880597014926,8.880295484111187,1.2419760659622574,200,0.335
global_beta,71,1,40,9.275,8.782719517364528,1.2294496327946718,200,0.2
global_beta,71,2,52,9.375,8.833303334303444,1.2743930931157514,200,0.26
global_beta,71,3,41,8.878048780487806,8.714554356356901,1.0914381490147922,200,0.205
no_affect,42,0,50,9.15,8.760338366413414,,200,0.25
no_affect,42,1,46,9.347826086956522,8.883746514728745,,200,0.23
no_affect,42,2,28,9.160714285714286,8.827306832548647,,200,0.14
no_affect,42,3,76,9.743421052631579,8.864528828056619,,200,0.38
no_affect,43,0,72,9.069444444444445,8.753763034352813,,200,0.36
no_affect,43,1,40,8.95,8.7521242005974,,200,0.2
no_affect,43,2,47,9.26595744680851,8.72019991496855,,200,0.235
no_affect,43,3,41,8.975609756097562,8.721795735196594,,200,0.205
no_affect,44,0,73,9.938356164383562,8.731210643810014,,200,0.365
no_affect,44,1,60,9.45,8.824203127077011,,200,0.3
no_affect,44,2,33,9.151515151515152,8.874077854965517,,200,0.165
no_affect,44,3,34,8.794117647058824,8.814776088393378,,200,0.17
