variant_id,seed,selected_partner,selection_count,mean_payoff,mean_q_pi_entropy,mean_selected_partner_beta,total_choices,selection_rate
no_affect,630,1,69,2.072463768115942,4.660175358870458,,200,0.345
no_affect,630,2,15,0.6,4.891051379320629,,200,0.075
no_affect,630,3,58,2.3793103448275863,4.563416926817124,,200,0.29
no_affect,631,0,52,2.423076923076923,4.899226547203221,,200,0.26
no_affect,631,1,26,1.8461538461538463,4.992349443454253,,200,0.13
no_affect,631,2,23,2.130434782608696,4.899419517691842,,200,0.115
no_affect,631,3,99,2.494949494949495,4.744910064755221,,200,0.495
no_affect,632,0,27,1.5185185185185186,4.991326765519937,,200,0.135
no_affect,632,1,40,1.6,4.784510087421055,,200,0.2
no_affect,632,2,44,1.6363636363636365,4.829568411559568,,200,0.22
no_affect,632,3,89,2.235955056179775,4.633905779858429,,200,0.445
no_affect,633,0,59,1.88135593220339,4.915415157821476,,200,0.295
no_affect,633,1,62,1.935483870967742,4.752170900515266,,200,0.31
no_affect,633,2,27,1.2962962962962963,5.001107427179271,,200,0.135
no_affect,633,3,52,1.5,4.823785073161843,,200,0.26
no_affect,634,0,81,2.234567901234568,4.5924854735481,,200,0.405
no_affect,634,1,67,2.044776119402985,4.669397533667634,,200,0.335
no_affect,634,2,19,0.6842105263157895,4.815626319766666,,200,0.095
no_affect,634,3,33,1.9090909090909092,4.733432060841295,,200,0.165
no_affect,635,0,47,2.106382978723404,4.721220376408982,,200,0.235
no_affect,635,1,39,2.282051282051282,4.917639074254703,,200,0.195
no_affect,635,2,14,1.4285714285714286,4.678217821606659,,200,0.07
no_affect,635,3,100,2.52,4.621034583132432,,200,0.5
no_affect,636,0,36,1.6111111111111112,4.783614840772818,,200,0.18
no_affect,636,1,98,2.2244897959183674,4.604145260748452,,200,0.49
no_affect,636,2,25,1.24,4.8825270844185304,,200,0.125
no_affect,636,3,41,1.829268292682927,4.7845771026517285,,200,0.205
no_affect,637,0,41,1.975609756097561,4.8213629500303545,,200,0.205
no_affect,637,1,81,2.7037037037037037,4.694508978051349,,200,0.405
no_affect,637,2,36,1.8888888888888888,4.850062740049164,,200,0.18
no_affect,637,3,42,2.380952380952381,4.640243648700307,,200,0.21
no_affect,638,0,67,2.8805970149253732,4.560358347464566,,200,0.335
no_affect,638,1,100,2.82,4.537599607595718,,200,0.5
no_affect,638,2,23,1.9565217391304348,4.730880833059379,,200,0.115
no_affect,638,3,10,1.2,4.88314540841299,,200,0.05
no_affect,639,0,103,2.70873786407767,4.674727641087009,,200,0.515
no_affect,639,1,54,2.4814814814814814,4.694591884945214,,200,0.27
no_affect,639,2,13,0.8461538461538461,4.933487560399948,,200,0.065
no_affect,639,3,30,1.6666666666666667,4.910523828773284,,200,0.15
no_affect,640,0,60,2.466666666666667,4.610465124098823,,200,0.3
no_affect,640,1,79,2.4177215189873418,4.477150552015502,,200,0.395
no_affect,640,2,18,1.3333333333333333,4.793288113545896,,200,0.09
no_affect,640,3,43,2.0232558139534884,4.607376608429621,,200,0.215
no_affect,641,0,117,2.5384615384615383,4.485508359779746,,200,0.585
no_affect,641,1,14,0.7142857142857143,4.82135352665238,,200,0.07
no_affect,641,2,46,1.826086956521739,4.784886718549355,,200,0.23
no_affect,641,3,23,1.173913043478261,4.978201968763264,,200,0.115
no_affect,642,0,36,1.7777777777777777,4.884470074577611,,200,0.18
no_affect,642,1,30,1.2666666666666666,4.866984119485641,,200,0.15
no_affect,642,2,34,2.0588235294117645,4.880324597565138,,200,0.17
no_affect,642,3,100,2.54,4.592060230059019,,200,0.5
no_affect,643,0,82,2.5853658536585367,4.706449696294979,,200,0.41
no_affect,643,1,76,2.026315789473684,4.792599165499285,,200,0.38
no_affect,643,2,15,0.7333333333333333,4.897432625886013,,200,0.075
no_affect,643,3,27,1.6666666666666667,4.9194258828187065,,200,0.135
no_affect,644,0,32,1.5625,4.901713569258911,,200,0.16
no_affect,644,1,94,2.425531914893617,4.596476788840345,,200,0.47
no_affect,644,2,29,1.6206896551724137,4.739989881330356,,200,0.145
no_affect,644,3,45,1.711111111111111,4.7721144989361175,,200,0.225
no_affect,645,0,52,2.230769230769231,4.729919430053474,,200,0.26
no_affect,645,1,46,2.0869565217391304,4.714079089421317,,200,0.23
no_affect,645,2,16,0.875,4.901527308064851,,200,0.08
no_affect,645,3,86,2.441860465116279,4.692607070932585,,200,0.43
no_affect,646,0,46,2.217391304347826,4.632706124533736,,200,0.23
no_affect,646,1,57,2.543859649122807,4.579037717135676,,200,0.285
no_affect,646,2,19,1.631578947368421,4.787545948242794,,200,0.095
no_affect,646,3,78,2.641025641025641,4.534360146972899,,200,0.39
no_affect,647,0,83,2.566265060240964,4.601194032797972,,200,0.415
no_affect,647,1,27,1.8148148148148149,4.695120618345663,,200,0.135
no_affect,647,2,17,0.8823529411764706,4.84037322593253,,200,0.085
